"","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date","no_chemistry","why_no_chemistry","LAKE","purpose"
"5685","2014sup0s52","SULFATE (AS SO4)","2020-09-15","14808-79-8","T",2.2,"mg/l",0.4,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1401SUP0104",NA
"5686","2014sup0s52","TOTAL ORGANIC CARBON","2020-09-15","TOC","T",9.1,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1401SUP0104",NA
"5687","2014swa0s41","ALKALINITY, TOTAL (AS CaCO3)","2020-08-04","ALK","T",8,"mg/l",1.8,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5688","2014swa0s41","Arsenic","2020-08-04","7440-38-2","T",0.42,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error","2020-12-09",NA,NA,"1401SWA0211","probability"
"5689","2014swa0s41","Calcium","2020-08-04","7440-70-2","T",3430,"ug/l",110,"ug/l",1000,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5690","2014swa0s41","Carbon, Dissolved Organic (DOC)","2020-08-04","DOC","D",6.6,"mg/l",0.5,"mg/l",1,NA,"R","Result should be less than the total","2020-12-09",NA,NA,"1401SWA0211","probability"
"5691","2014swa0s41","CHLORIDE (AS CL)","2020-08-04","16887-00-6","T",7.2,"mg/l",0.5,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5692","2014swa0s41","Chlorophyll A","2020-08-04","479-61-8","T",9.42,"ug/l",NA,"ug/l",0.32,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5693","2014swa0s41","Color, True","2020-08-04","COLOR","T",100,"color unit",NA,"color unit",25,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5694","2014swa0s41","HARDNESS (AS CACO3)","2020-08-04","HARD","T",12.8,"mg/l",NA,"mg/l",6.62,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5695","2014swa0s41","Iron","2020-08-04","7439-89-6","T",574,"ug/l",20,"ug/l",100,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5696","2014swa0s41","Manganese","2020-08-04","7439-96-5","T",125,"ug/l",1.7,"ug/l",10,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5697","2014swa0s41","Nitrate+Nitrite as Nitrogen","2020-08-04","NO3NO2N","T",0.0033,"mg/l",0.0015,"mg/l",0.002,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5698","2014swa0s41","Nitrogen, ammonia (As N)","2020-08-04","7664-41-7","T",0.016,"mg/l",0.003,"mg/l",0.01,NA,"R","Equipment Blank error","2020-12-09",NA,NA,"1401SWA0211","probability"
"5699","2014swa0s41","NITROGEN, KJELDAHL, TOTAL","2020-08-04","KN","T",0.62,"mg/l",0.1,"mg/l",0.1,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5700","2014swa0s41","pH of Color Analysis","2020-08-04","PHCOLOR","T",7.1,"pH units",NA,"pH units",NA,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5701","2014swa0s41","PHOSPHORUS, DISSOLVED (AS P)","2020-08-04","7723-14-0","D",0.016,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5702","2014swa0s41","PHOSPHORUS, TOTAL (AS P)","2020-08-04","7723-14-0","T",0.0421,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5703","2014swa0s41","SULFATE (AS SO4)","2020-08-04","14808-79-8","T",2.7,"mg/l",0.4,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5704","2014swa0s41","TOTAL ORGANIC CARBON","2020-08-04","TOC","T",6.3,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1401SWA0211","probability"
"5705","2015con0s21","ALKALINITY, TOTAL (AS CaCO3)","2020-06-10","ALK","T",60.8,"mg/l",1.8,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5706","2015con0s21","Arsenic","2020-06-10","7440-38-2","T",1.2,"ug/l",0.32,"ug/l",1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5707","2015con0s21","Calcium","2020-06-10","7440-70-2","T",21600,"ug/l",110,"ug/l",1000,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5708","2015con0s21","Carbon, Dissolved Organic (DOC)","2020-06-10","DOC","D",12.1,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5709","2015con0s21","CHLORIDE (AS CL)","2020-06-10","16887-00-6","T",69.4,"mg/l",0.5,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5710","2015con0s21","Chlorophyll A","2020-06-10","479-61-8","T",3.32,"ug/l",NA,"ug/l",0.16,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5711","2015con0s21","Color, True","2020-06-10","COLOR","T",59,"color unit",NA,"color unit",5,NA,"J","estimated value due to Equipment Blank error","2020-12-09",NA,NA,"1501CON0984",NA
"5712","2015con0s21","HARDNESS (AS CACO3)","2020-06-10","HARD","T",83.5,"mg/l",NA,"mg/l",6.62,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5713","2015con0s21","Iron","2020-06-10","7439-89-6","T",873,"ug/l",20,"ug/l",100,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5714","2015con0s21","Manganese","2020-06-10","7439-96-5","T",361,"ug/l",1.7,"ug/l",10,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5715","2015con0s21","Nitrate+Nitrite as Nitrogen","2020-06-10","NO3NO2N","T",0.0035,"mg/l",0.0015,"mg/l",0.002,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5716","2015con0s21","Nitrogen, ammonia (As N)","2020-06-10","7664-41-7","T",0.03,"mg/l",0.003,"mg/l",0.01,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5717","2015con0s21","NITROGEN, KJELDAHL, TOTAL","2020-06-10","KN","T",1.01,"mg/l",0.1,"mg/l",0.1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5718","2015con0s21","NITROGEN, NITRATE (AS N)","2020-06-10","14797-55-8","T",NA,"mg/l",NA,"mg/l",0.05,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501CON0984",NA
"5719","2015con0s21","NITROGEN, NITRITE","2020-06-10","14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501CON0984",NA
"5720","2015con0s21","pH of Color Analysis","2020-06-10","PHCOLOR","T",8.52,"pH units",NA,"pH units",NA,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5721","2015con0s21","PHOSPHORUS, DISSOLVED (AS P)","2020-06-10","7723-14-0","D",0.0329,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5722","2015con0s21","PHOSPHORUS, TOTAL (AS P)","2020-06-10","7723-14-0","T",0.0741,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5723","2015con0s21","SULFATE (AS SO4)","2020-06-10","14808-79-8","T",4.2,"mg/l",0.4,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5724","2015con0s21","TOTAL ORGANIC CARBON","2020-06-10","TOC","T",12.8,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5725","2015con0s21","UV 254","2020-06-10","UV254","T",0.221,"1/cm",NA,"1/cm",NA,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5726","2015con0s31","ALKALINITY, TOTAL (AS CaCO3)","2020-07-08","ALK","T",81.2,"mg/l",1.8,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5727","2015con0s31","Arsenic","2020-07-08","7440-38-2","T",1.1,"ug/l",0.32,"ug/l",1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5728","2015con0s31","Calcium","2020-07-08","7440-70-2","T",28400,"ug/l",110,"ug/l",1000,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5729","2015con0s31","Carbon, Dissolved Organic (DOC)","2020-07-08","DOC","D",11.1,"mg/l",0.5,"mg/l",1,NA,"R","Result should be less than the total","2020-12-09",NA,NA,"1501CON0984",NA
"5730","2015con0s31","CHLORIDE (AS CL)","2020-07-08","16887-00-6","T",78.5,"mg/l",0.5,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5731","2015con0s31","Chlorophyll A","2020-07-08","479-61-8","T",12.1,"ug/l",NA,"ug/l",0.64,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5732","2015con0s31","Color, True","2020-07-08","COLOR","T",55,"color unit",NA,"color unit",5,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5733","2015con0s31","HARDNESS (AS CACO3)","2020-07-08","HARD","T",105,"mg/l",NA,"mg/l",6.62,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5734","2015con0s31","Iron","2020-07-08","7439-89-6","T",998,"ug/l",20,"ug/l",100,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5735","2015con0s31","Manganese","2020-07-08","7439-96-5","T",292,"ug/l",1.7,"ug/l",10,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5736","2015con0s31","Nitrate+Nitrite as Nitrogen","2020-07-08","NO3NO2N","T",0.0064,"mg/l",0.0015,"mg/l",0.002,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5737","2015con0s31","Nitrogen, ammonia (As N)","2020-07-08","7664-41-7","T",0.03,"mg/l",0.003,"mg/l",0.01,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5738","2015con0s31","NITROGEN, KJELDAHL, TOTAL","2020-07-08","KN","T",1.67,"mg/l",0.1,"mg/l",0.1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5739","2015con0s31","NITROGEN, NITRATE (AS N)","2020-07-08","14797-55-8","T",NA,"mg/l",NA,"mg/l",0.05,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501CON0984",NA
"5740","2015con0s31","NITROGEN, NITRITE","2020-07-08","14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501CON0984",NA
"5741","2015con0s31","pH of Color Analysis","2020-07-08","PHCOLOR","T",7.92,"pH units",NA,"pH units",NA,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5742","2015con0s31","PHOSPHORUS, DISSOLVED (AS P)","2020-07-08","7723-14-0","D",0.0191,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5743","2015con0s31","PHOSPHORUS, TOTAL (AS P)","2020-07-08","7723-14-0","T",0.107,"mg/l",0.018,"mg/l",0.025,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5744","2015con0s31","SULFATE (AS SO4)","2020-07-08","14808-79-8","T",2.9,"mg/l",0.4,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5745","2015con0s31","TOTAL ORGANIC CARBON","2020-07-08","TOC","T",10.7,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5746","2015con0s31","UV 254","2020-07-08","UV254","T",0.19,"1/cm",NA,"1/cm",NA,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5747","2015con0s41","ALKALINITY, TOTAL (AS CaCO3)","2020-09-02","ALK","T",51.6,"mg/l",1.8,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5748","2015con0s41","Arsenic","2020-09-02","7440-38-2","T",1,"ug/l",0.32,"ug/l",1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5749","2015con0s41","Calcium","2020-09-02","7440-70-2","T",16800,"ug/l",110,"ug/l",1000,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5750","2015con0s41","Carbon, Dissolved Organic (DOC)","2020-09-02","DOC","D",7.8,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5751","2015con0s41","CHLORIDE (AS CL)","2020-09-02","16887-00-6","T",79.1,"mg/l",0.5,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5752","2015con0s41","Chlorophyll A","2020-09-02","479-61-8","T",7.13,"ug/l",NA,"ug/l",0.64,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5753","2015con0s41","Color, True","2020-09-02","COLOR","T",28,"color unit",NA,"color unit",5,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5754","2015con0s41","HARDNESS (AS CACO3)","2020-09-02","HARD","T",67.5,"mg/l",NA,"mg/l",6.62,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5755","2015con0s41","Iron","2020-09-02","7439-89-6","T",236,"ug/l",20,"ug/l",100,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5756","2015con0s41","Manganese","2020-09-02","7439-96-5","T",72.3,"ug/l",1.7,"ug/l",10,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5757","2015con0s41","Nitrate+Nitrite as Nitrogen","2020-09-02","NO3NO2N","T",0.0029,"mg/l",0.0015,"mg/l",0.002,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5758","2015con0s41","Nitrogen, ammonia (As N)","2020-09-02","7664-41-7","T",0.047,"mg/l",0.003,"mg/l",0.01,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5759","2015con0s41","NITROGEN, KJELDAHL, TOTAL","2020-09-02","KN","T",1.04,"mg/l",0.1,"mg/l",0.1,NA,"R","Equipment Blank error","2020-12-09",NA,NA,"1501CON0984",NA
"5760","2015con0s41","NITROGEN, NITRATE (AS N)","2020-09-02","14797-55-8","T",NA,"mg/l",NA,"mg/l",0.05,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501CON0984",NA
"5761","2015con0s41","NITROGEN, NITRITE","2020-09-02","14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501CON0984",NA
"5762","2015con0s41","pH of Color Analysis","2020-09-02","PHCOLOR","T",6.64,"pH units",NA,"pH units",NA,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5763","2015con0s41","PHOSPHORUS, DISSOLVED (AS P)","2020-09-02","7723-14-0","D",0.0106,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5764","2015con0s41","PHOSPHORUS, TOTAL (AS P)","2020-09-02","7723-14-0","T",0.0294,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5765","2015con0s41","SULFATE (AS SO4)","2020-09-02","14808-79-8","T",3.4,"mg/l",0.4,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5766","2015con0s41","TOTAL ORGANIC CARBON","2020-09-02","TOC","T",8,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5767","2015con0s41","UV 254","2020-09-02","UV254","T",0.154,"1/cm",NA,"1/cm",NA,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5768","2015con0s51","ALKALINITY, TOTAL (AS CaCO3)","2020-09-23","ALK","T",50.8,"mg/l",1.8,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5769","2015con0s51","Arsenic","2020-09-23","7440-38-2","T",0.92,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error","2020-12-09",NA,NA,"1501CON0984",NA
"5770","2015con0s51","Calcium","2020-09-23","7440-70-2","T",16000,"ug/l",110,"ug/l",1000,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5771","2015con0s51","Carbon, Dissolved Organic (DOC)","2020-09-23","DOC","D",8.8,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5772","2015con0s51","CHLORIDE (AS CL)","2020-09-23","16887-00-6","T",84.5,"mg/l",0.5,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5773","2015con0s51","Chlorophyll A","2020-09-23","479-61-8","T",4.7,"ug/l",NA,"ug/l",0.16,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5774","2015con0s51","Color, True","2020-09-23","COLOR","T",25,"color unit",NA,"color unit",5,NA,"R","Equipment Blank error","2020-12-09",NA,NA,"1501CON0984",NA
"5775","2015con0s51","HARDNESS (AS CACO3)","2020-09-23","HARD","T",66.7,"mg/l",NA,"mg/l",6.62,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5776","2015con0s51","Iron","2020-09-23","7439-89-6","T",139,"ug/l",20,"ug/l",100,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5777","2015con0s51","Manganese","2020-09-23","7439-96-5","T",33.4,"ug/l",1.7,"ug/l",10,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5778","2015con0s51","Nitrate+Nitrite as Nitrogen","2020-09-23","NO3NO2N","T",0.003,"mg/l",0.0015,"mg/l",0.002,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5779","2015con0s51","Nitrogen, ammonia (As N)","2020-09-23","7664-41-7","T",0.024,"mg/l",0.003,"mg/l",0.01,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5780","2015con0s51","NITROGEN, KJELDAHL, TOTAL","2020-09-23","KN","T",0.83,"mg/l",0.1,"mg/l",0.1,NA,"J","estimated value due to Equipment Blank error","2020-12-09",NA,NA,"1501CON0984",NA
"5781","2015con0s51","NITROGEN, NITRATE (AS N)","2020-09-23","14797-55-8","T",NA,"mg/l",NA,"mg/l",0.05,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501CON0984",NA
"5782","2015con0s51","NITROGEN, NITRITE","2020-09-23","14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501CON0984",NA
"5783","2015con0s51","pH of Color Analysis","2020-09-23","PHCOLOR","T",8.28,"pH units",NA,"pH units",NA,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5784","2015con0s51","PHOSPHORUS, DISSOLVED (AS P)","2020-09-23","7723-14-0","D",0.0129,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5785","2015con0s51","PHOSPHORUS, TOTAL (AS P)","2020-09-23","7723-14-0","T",0.0226,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5786","2015con0s51","SULFATE (AS SO4)","2020-09-23","14808-79-8","T",4.4,"mg/l",0.4,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5787","2015con0s51","TOTAL ORGANIC CARBON","2020-09-23","TOC","T",8.9,"mg/l",0.9,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5788","2015con0s51","UV 254","2020-09-23","UV254","T",0.144,"1/cm",NA,"1/cm",NA,NA,"A","","2020-12-09",NA,NA,"1501CON0984",NA
"5789","2015def0s21","ALKALINITY, TOTAL (AS CaCO3)","2020-06-10","ALK","T",82.4,"mg/l",1.8,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5790","2015def0s21","Arsenic","2020-06-10","7440-38-2","T",0.52,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error","2020-12-09",NA,NA,"1501DEF0977A",NA
"5791","2015def0s21","Calcium","2020-06-10","7440-70-2","T",38100,"ug/l",110,"ug/l",1000,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5792","2015def0s21","Carbon, Dissolved Organic (DOC)","2020-06-10","DOC","D",5.2,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5793","2015def0s21","CHLORIDE (AS CL)","2020-06-10","16887-00-6","T",93.4,"mg/l",0.5,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5794","2015def0s21","Chlorophyll A","2020-06-10","479-61-8","T",16.2,"ug/l",NA,"ug/l",0.8,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5795","2015def0s21","Color, True","2020-06-10","COLOR","T",37,"color unit",NA,"color unit",5,NA,"J","estimated value due to Equipment Blank error","2020-12-09",NA,NA,"1501DEF0977A",NA
"5796","2015def0s21","HARDNESS (AS CACO3)","2020-06-10","HARD","T",122,"mg/l",NA,"mg/l",6.62,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5797","2015def0s21","Iron","2020-06-10","7439-89-6","T",45,"ug/l",20,"ug/l",100,"J","J","estimated value due to lab error","2020-12-09",NA,NA,"1501DEF0977A",NA
"5798","2015def0s21","Manganese","2020-06-10","7439-96-5","T",19.4,"ug/l",1.7,"ug/l",10,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5799","2015def0s21","Nitrate+Nitrite as Nitrogen","2020-06-10","NO3NO2N","T",NA,"mg/l",0.0015,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501DEF0977A",NA
"5800","2015def0s21","Nitrogen, ammonia (As N)","2020-06-10","7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501DEF0977A",NA
"5801","2015def0s21","NITROGEN, KJELDAHL, TOTAL","2020-06-10","KN","T",0.78,"mg/l",0.1,"mg/l",0.1,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5802","2015def0s21","NITROGEN, NITRATE (AS N)","2020-06-10","14797-55-8","T",NA,"mg/l",NA,"mg/l",0.05,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501DEF0977A",NA
"5803","2015def0s21","NITROGEN, NITRITE","2020-06-10","14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501DEF0977A",NA
"5804","2015def0s21","pH of Color Analysis","2020-06-10","PHCOLOR","T",8.07,"pH units",NA,"pH units",NA,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5805","2015def0s21","PHOSPHORUS, DISSOLVED (AS P)","2020-06-10","7723-14-0","D",0.0084,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5806","2015def0s21","PHOSPHORUS, TOTAL (AS P)","2020-06-10","7723-14-0","T",0.0377,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5807","2015def0s21","SULFATE (AS SO4)","2020-06-10","14808-79-8","T",12.3,"mg/l",0.4,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5808","2015def0s21","TOTAL ORGANIC CARBON","2020-06-10","TOC","T",5.6,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5809","2015def0s21","UV 254","2020-06-10","UV254","T",0.095,"1/cm",NA,"1/cm",NA,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5810","2015def0s22","ALKALINITY, TOTAL (AS CaCO3)","2020-06-10","ALK","T",87.2,"mg/l",1.8,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5811","2015def0s22","Arsenic","2020-06-10","7440-38-2","T",0.85,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error","2020-12-09",NA,NA,"1501DEF0977A",NA
"5812","2015def0s22","Calcium","2020-06-10","7440-70-2","T",39200,"ug/l",110,"ug/l",1000,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5813","2015def0s22","Carbon, Dissolved Organic (DOC)","2020-06-10","DOC","D",6.5,"mg/l",0.5,"mg/l",1,NA,"R","Result should be less than the total","2020-12-09",NA,NA,"1501DEF0977A",NA
"5814","2015def0s22","CHLORIDE (AS CL)","2020-06-10","16887-00-6","T",93.5,"mg/l",0.5,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5815","2015def0s22","Color, True","2020-06-10","COLOR","T",23,"color unit",NA,"color unit",5,NA,"R","Equipment Blank error","2020-12-09",NA,NA,"1501DEF0977A",NA
"5816","2015def0s22","HARDNESS (AS CACO3)","2020-06-10","HARD","T",125,"mg/l",NA,"mg/l",6.62,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5817","2015def0s22","Iron","2020-06-10","7439-89-6","T",127,"ug/l",20,"ug/l",100,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5818","2015def0s22","Manganese","2020-06-10","7439-96-5","T",327,"ug/l",1.7,"ug/l",10,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5819","2015def0s22","Nitrate+Nitrite as Nitrogen","2020-06-10","NO3NO2N","T",0.0281,"mg/l",0.0015,"mg/l",0.002,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5820","2015def0s22","Nitrogen, ammonia (As N)","2020-06-10","7664-41-7","T",0.253,"mg/l",0.003,"mg/l",0.01,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5821","2015def0s22","NITROGEN, KJELDAHL, TOTAL","2020-06-10","KN","T",0.6,"mg/l",0.1,"mg/l",0.1,NA,"T","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5822","2015def0s22","NITROGEN, NITRATE (AS N)","2020-06-10","14797-55-8","T",NA,"mg/l",NA,"mg/l",0.05,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501DEF0977A",NA
"5823","2015def0s22","NITROGEN, NITRITE","2020-06-10","14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected","2020-12-09",NA,NA,"1501DEF0977A",NA
"5824","2015def0s22","pH of Color Analysis","2020-06-10","PHCOLOR","T",7.78,"pH units",NA,"pH units",NA,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5825","2015def0s22","PHOSPHORUS, DISSOLVED (AS P)","2020-06-10","7723-14-0","D",0.0105,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5826","2015def0s22","PHOSPHORUS, TOTAL (AS P)","2020-06-10","7723-14-0","T",0.0298,"mg/l",0.0036,"mg/l",0.005,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5827","2015def0s22","SULFATE (AS SO4)","2020-06-10","14808-79-8","T",11.7,"mg/l",0.4,"mg/l",2,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
"5828","2015def0s22","TOTAL ORGANIC CARBON","2020-06-10","TOC","T",4.9,"mg/l",0.5,"mg/l",1,NA,"A","","2020-12-09",NA,NA,"1501DEF0977A",NA
